date,open,high,low,close,preclose,volume
2020/6/22,2966.900879,2983.437988,2959.034912,2965.271973,2965.271973,267900
2020/6/23,2960.887939,2972.403076,2949.846924,2970.620117,2970.620117,225200
2020/6/24,2972.98291,2982.943115,2971.224121,2979.551025,2979.551025,213200
2020/6/29,2973.075928,2977.912109,2951.77002,2961.516113,2961.516113,220600
2020/6/30,2965.10498,2990.824951,2965.10498,2984.674072,2984.674072,215000
2020/7/1,2991.180908,3026.186035,2984.983887,3025.980957,3025.980957,273300
2020/7/2,3023.718994,3092.443115,3021.674072,3090.569092,3090.569092,391100
2020/7/3,3103.995117,3152.812988,3103.995117,3152.812988,3152.812988,458800
2020/7/6,3187.839111,3337.271973,3187.839111,3332.881104,3332.881104,643900
2020/7/7,3380.954102,3407.081055,3336.241943,3345.336914,3345.336914,657800
2020/7/8,3337.552002,3421.531006,3327.706055,3403.439941,3403.439941,587100
2020/7/9,3403.48291,3456.971924,3393.637939,3450.593994,3450.593994,620000
2020/7/10,3418.935059,3433.108887,3372.50708,3383.322021,3383.322021,556100
2020/7/13,3379.386963,3458.791016,3369.038086,3443.285889,3443.285889,558000
2020/7/14,3435.023926,3451.221924,3366.083008,3414.618896,3414.618896,543200
2020/7/15,3422.077881,3432.450928,3345.749023,3361.303955,3361.303955,492000
2020/7/16,3356.358887,3373.531982,3209.727051,3210.099121,3210.099121,490600
2020/7/17,3214.4021,3252.779053,3181.274902,3214.128906,3214.128906,359700
2020/7/20,3243.910889,3314.148926,3220.684082,3314.148926,3314.148926,418600
2020/7/21,3330.547119,3336.678955,3300.572021,3320.89502,3320.89502,359300
2020/7/22,3315.181885,3381.976074,3311.785889,3333.164063,3333.164063,393300
2020/7/23,3306.148926,3336.300049,3257.826904,3325.110107,3325.110107,407000
2020/7/24,3310.64502,3319.126953,3184.965088,3196.768066,3196.768066,427100
2020/7/27,3210.385986,3221.985107,3174.657959,3205.227051,3205.227051,299300
2020/7/28,3226.133057,3245.297119,3208.493896,3227.959961,3227.959961,289400
2020/7/29,3221.988037,3294.552002,3209.98999,3294.552002,3294.552002,324900
2020/7/30,3299.572021,3312.450928,3282.162109,3286.822021,3286.822021,340700
2020/7/31,3280.795898,3333.785889,3261.614014,3310.00708,3310.00708,353800
2020/8/3,3332.183105,3368.103027,3327.677002,3367.966064,3367.966064,407500
2020/8/4,3376.439941,3391.070068,3352.5,3371.689941,3371.689941,442300
2020/8/5,3363.330078,3383.639893,3333.879883,3377.560059,3377.560059,385800
2020/8/6,3380.76001,3392.699951,3334.330078,3386.459961,3386.459961,415300
2020/8/7,3370.587891,3374.133057,3307.712891,3354.034912,3354.034912,403900
2020/8/10,3341.528076,3399.931885,3335.042969,3379.251953,3379.251953,381400
2020/8/11,3379.487061,3409.059082,3336.094971,3340.290039,3340.290039,400500
2020/8/12,3327.49292,3335.729004,3263.264893,3319.266113,3319.266113,378300
2020/8/13,3328.175049,3338.1521,3309.462891,3320.726074,3320.726074,324300
2020/8/14,3315.668945,3362.0271,3302.736084,3360.099121,3360.099121,306000
2020/8/17,3373.9021,3450.898926,3369.374023,3438.801025,3438.801025,434600
2020/8/18,3441.934082,3456.720947,3432.639893,3451.089111,3451.089111,380700
2020/8/19,3444.564941,3454.460938,3406.164063,3408.128906,3408.128906,405700
2020/8/20,3385.965088,3394.556885,3352.7771,3363.898926,3363.898926,335600
2020/8/21,3380.227051,3393.917969,3358.000977,3380.683105,3380.683105,287500
2020/8/24,3391.113037,3396.565918,3368.025879,3385.637939,3385.637939,266200
2020/8/25,3392.879883,3408.870117,3364.159912,3373.577881,3373.577881,277100
2020/8/26,3371.808105,3382.603027,3320.135986,3329.739014,3329.739014,294500
2020/8/27,3333.48999,3351.830078,3312.98999,3350.110107,3350.110107,237100
2020/8/28,3346.289063,3405.876953,3339.648926,3403.806885,3403.806885,271300
2020/8/31,3416.550049,3442.736084,3395.468018,3395.677979,3395.677979,323500
2020/9/1,3389.741943,3410.606934,3381.710938,3410.606934,3410.606934,247000
2020/9/2,3420.468994,3421.395996,3377.210938,3404.802002,3404.802002,261500
2020/9/3,3404.031982,3425.628906,3374.262939,3384.980957,3384.980957,255300
2020/9/4,3336.407959,3360.105957,3328.552002,3355.366943,3355.366943,221600
2020/9/7,3349.917969,3368.245117,3285.633057,3292.591064,3292.591064,260600
2020/9/8,3301.217041,3324.393066,3276.443115,3316.416992,3316.416992,271100
2020/9/9,3280.99707,3289.61499,3238.561035,3254.62793,3254.62793,351500
2020/9/10,3282.231934,3285.4729,3227.644043,3234.822998,3234.822998,312500
2020/9/11,3225.783936,3262.498047,3220.535889,3260.345947,3260.345947,221700
2020/9/14,3275.917969,3283.532959,3261.147949,3278.813965,3278.813965,213900
2020/9/15,3277.12793,3297.689941,3263.751953,3295.679932,3295.679932,197700
2020/9/16,3293.167969,3302.456055,3271.074951,3283.924072,3283.924072,200400
2020/9/17,3277.323975,3290.408936,3248.499023,3270.435059,3270.435059,202900
2020/9/18,3270.910889,3338.323975,3268.525879,3338.090088,3338.090088,256300
2020/9/21,3348.898926,3350.589111,3313.071045,3316.935059,3316.935059,216500
2020/9/22,3290.666016,3320.228027,3265.702881,3274.302002,3274.302002,214000
2020/9/23,3278.835938,3289.761963,3264.891113,3279.710938,3279.710938,169200
2020/9/24,3262.878906,3265.344971,3221.237061,3223.176025,3223.176025,206700
2020/9/25,3234.374023,3239.466064,3208.034912,3219.417969,3219.417969,164800
2020/9/28,3224.977051,3238.183105,3210.893066,3217.534912,3217.534912,156000
2020/9/29,3231.85498,3242.793945,3219.790039,3224.358887,3224.358887,151300
2020/9/30,3232.709961,3244.913086,3202.343994,3218.052002,3218.052002,153500
2020/10/9,3262.611084,3280.511963,3260.187012,3272.075928,3272.075928,188300
2020/10/12,3287.327881,3359.153076,3286.111084,3358.465088,3358.465088,259600
2020/10/13,3353.121094,3361.832031,3334.499023,3359.75,3359.75,204900
2020/10/14,3353.625,3353.625,3332.964111,3340.778076,3340.778076,198700
2020/10/15,3342.922119,3354.577881,3330.000977,3332.183105,3332.183105,191000
2020/10/16,3334.457031,3348.954102,3319.110107,3336.35791,3336.35791,194300
2020/10/19,3351.100098,3371.090088,3307.840088,3312.669922,3312.669922,212300
2020/10/20,3307.149902,3328.100098,3293.77002,3328.100098,3328.100098,165100
2020/10/21,3332.149902,3332.149902,3304.169922,3325.02002,3325.02002,177600
2020/10/22,3315.820068,3320.879883,3281.370117,3312.5,3312.5,165900
2020/10/23,3308.157959,3326.049072,3276.620117,3277.99707,3277.99707,174200
2020/10/26,3258.702881,3264.446045,3226.602051,3251.118896,3251.118896,167700
2020/10/27,3240.73999,3258.336914,3235.543945,3254.315918,3254.315918,149100
2020/10/28,3256.219971,3275.870117,3238.379883,3269.23999,3269.23999,173200
2020/10/29,3235.76001,3289.77002,3231.120117,3272.72998,3272.72998,184700
2020/10/30,3278.631104,3279.855957,3219.422119,3224.532959,3224.532959,230200
2020/11/2,3228.715088,3242.803955,3209.908936,3225.120117,3225.120117,226800
2020/11/3,3239.805908,3278.381104,3237.854004,3271.073975,3271.073975,215300
2020/11/4,3273.433105,3286.621094,3254.111084,3277.439941,3277.439941,188500
2020/11/5,3305.580078,3320.407959,3291.600098,3320.133057,3320.133057,226800
2020/11/6,3326.465088,3326.465088,3292.150879,3312.158936,3312.158936,234900
2020/11/9,3329.428955,3380.823975,3329.428955,3373.72998,3373.72998,310200
2020/11/10,3387.62207,3387.62207,3346.172119,3360.148926,3360.148926,278700
2020/11/11,3354.024902,3365.835938,3339.041016,3342.202881,3342.202881,271200
2020/11/12,3344.459961,3350.280029,3329.48999,3338.679932,3338.679932,216500
2020/11/13,3327.229004,3327.229004,3291.643066,3310.10498,3310.10498,227900
2020/11/16,3325.621094,3346.968994,3313.646973,3346.968994,3346.968994,279600
2020/11/17,3347.149902,3347.699951,3323.949951,3339.899902,3339.899902,283600
2020/11/18,3337.332031,3358.894043,3333.991943,3347.302979,3347.302979,287500
2020/11/19,3339.085938,3367.333008,3330.449951,3363.087891,3363.087891,253300
2020/11/20,3359.600098,3380.149902,3356.310059,3377.72998,3377.72998,261300
2020/11/23,3384.100098,3431.649902,3377.98999,3414.48999,3414.48999,373900
2020/11/24,3407.408936,3413.926025,3396.243896,3402.822998,3402.822998,301000
2020/11/25,3417.514893,3423.485107,3362.326904,3362.326904,3362.326904,322100
2020/11/26,3360.061035,3371.454102,3344.281982,3369.73291,3369.73291,255900
2020/11/27,3373.843018,3408.306885,3364.491943,3408.306885,3408.306885,280600
2020/11/30,3418.159912,3456.73999,3391.76001,3391.76001,3391.76001,385000
2020/12/1,3388.98999,3457.639893,3386.909912,3451.939941,3451.939941,316200
2020/12/2,3453.518066,3465.729004,3435.871094,3449.381104,3449.381104,312800
2020/12/3,3448.540039,3452.160889,3428.803955,3442.135986,3442.135986,298500
2020/12/4,3436.729004,3448.404053,3417.048096,3444.581055,3444.581055,256300
2020/12/7,3446.647949,3449.577881,3414.313965,3416.604004,3416.604004,254500
2020/12/8,3417.689941,3428.659912,3403.030029,3410.179932,3410.179932,226900
2020/12/9,3416.077881,3422.535889,3371.916016,3371.964111,3371.964111,260700
2020/12/10,3365.730957,3384.887939,3357.75293,3373.275879,3373.275879,247300
2020/12/11,3381.008057,3383.177979,3325.172119,3347.190918,3347.190918,298600
2020/12/14,3349.533936,3371.128906,3338.625977,3369.120117,3369.120117,239800
2020/12/15,3366.580078,3373.560059,3348.419922,3367.22998,3367.22998,225700
2020/12/16,3371.262939,3378.663086,3359.170898,3366.98291,3366.98291,220800
2020/12/17,3367.2771,3406.155029,3354.010986,3404.873047,3404.873047,275500
2020/12/18,3400.48999,3413.810059,3382.75,3394.899902,3394.899902,281000
2020/12/21,3394.39502,3423.608887,3381.115967,3420.569092,3420.569092,283800
2020/12/22,3410.968018,3415.753906,3353.85791,3356.781982,3356.781982,323000
2020/12/23,3362.471924,3394.208984,3360.201904,3382.320068,3382.320068,299500
2020/12/24,3382.193115,3394.074951,3354.021973,3363.113037,3363.113037,275000
2020/12/25,3351.790039,3397.00708,3348.344971,3396.562988,3396.562988,294500
2020/12/28,3396.358887,3412.519043,3383.654053,3397.284912,3397.284912,316200
2020/12/29,3399.293945,3407.087891,3376.087891,3379.035889,3379.035889,311800
2020/12/30,3375.009033,3414.454102,3374.416016,3414.452881,3414.452881,291000
2020/12/31,3419.727051,3474.917969,3419.727051,3473.069092,3473.069092,335700
2021/1/4,3474.678955,3511.655029,3457.206055,3502.958008,3502.958008,380800
2021/1/5,3492.190918,3528.677002,3484.715088,3528.677002,3528.677002,408000
2021/1/6,3530.906982,3556.802002,3513.125977,3550.876953,3550.876953,370200
2021/1/7,3552.908936,3576.205078,3526.616943,3576.205078,3576.205078,405300
2021/1/8,3577.689941,3588.060059,3544.889893,3570.110107,3570.110107,345600
2021/1/11,3571.321045,3597.701904,3516.986084,3531.498047,3531.498047,362500
2021/1/12,3518.01001,3608.340088,3517.469971,3608.340088,3608.340088,323400
2021/1/13,3613.281006,3622.3479,3575.594971,3598.6521,3598.6521,388100
2021/1/14,3584.931885,3599.058105,3559.600098,3565.905029,3565.905029,347700
2021/1/15,3566.284912,3589.266113,3533.788086,3566.37793,3566.37793,324600
2021/1/18,3554.800049,3608.77002,3544.26001,3596.219971,3596.219971,301700
2021/1/19,3596.360107,3603.149902,3553.02002,3566.379883,3566.379883,323400
2021/1/20,3564.121094,3589.961914,3556.443115,3583.092041,3583.092041,272300
2021/1/21,3590.925049,3636.243896,3585.802002,3621.263916,3621.263916,327500
2021/1/22,3616.540039,3616.540039,3585.033936,3606.75,3606.75,324500
2021/1/25,3605.361084,3637.100098,3591.02002,3624.238037,3624.238037,327300
2021/1/26,3610.968994,3610.968994,3564.741943,3569.428955,3569.428955,278100
2021/1/27,3567.550049,3578.800049,3546.48999,3573.340088,3573.340088,264100
2021/1/28,3534.668945,3549.543945,3496.878906,3505.176025,3505.176025,270900
2021/1/29,3521.718018,3531.5979,3446.547119,3483.069092,3483.069092,293700
2021/2/1,3477.172119,3506.388916,3469.875,3505.283936,3505.283936,277600
2021/2/2,3510.808105,3535.501953,3495.568115,3533.685059,3533.685059,264500
2021/2/3,3531.148926,3544.009033,3508.50708,3517.308105,3517.308105,297400
2021/2/4,3503.779053,3524.721924,3465.770996,3501.858887,3501.858887,298800
2021/2/5,3509.48999,3536.540039,3492.959961,3496.330078,3496.330078,290100
2021/2/8,3504.562988,3542.208008,3492.128906,3532.447021,3532.447021,249800
2021/2/9,3539.772949,3604.010986,3528.676025,3603.489014,3603.489014,253800
2021/2/10,3612.613037,3662.766113,3612.504883,3655.087891,3655.087891,257900
2021/2/18,3721.086914,3731.687012,3663.664063,3675.356934,3675.356934,340300
2021/2/19,3661.782959,3699.649902,3634.014893,3696.167969,3696.167969,361100
2021/2/22,3707.189941,3717.27002,3642.439941,3642.439941,3642.439941,488800
2021/2/23,3617.699951,3672.149902,3617.699951,3636.360107,3636.360107,398900
2021/2/24,3638.936035,3645.646973,3531.593994,3564.080078,3564.080078,362200
2021/2/25,3595.540039,3608.560059,3568.469971,3585.050049,3585.050049,366200
2021/2/26,3514.560059,3550.409912,3500.699951,3509.080078,3509.080078,333300
2021/3/1,3531.47998,3552.566895,3511.989014,3551.399902,3551.399902,315500
2021/3/2,3566.852051,3566.852051,3485.364014,3508.591064,3508.591064,339800
2021/3/3,3500.159912,3577.620117,3498.719971,3576.899902,3576.899902,347700
2021/3/4,3546.639893,3552.199951,3487.379883,3503.48999,3503.48999,393600
2021/3/5,3463.309082,3523.568115,3456.666992,3501.987061,3501.987061,356400
2021/3/8,3524.97998,3542.300049,3421.219971,3421.409912,3421.409912,387000
2021/3/9,3415.340088,3429.149902,3328.310059,3359.290039,3359.290039,407700
2021/3/10,3389.840088,3397.030029,3354.820068,3357.73999,3357.73999,299700
2021/3/11,3369.899902,3436.830078,3369.899902,3436.830078,3436.830078,322100
2021/3/12,3447.199951,3454.51001,3417.23999,3453.080078,3453.080078,358000
2021/3/15,3441.879883,3457.48999,3392.51001,3419.949951,3419.949951,367800
2021/3/16,3424.6521,3448.883057,3406.175049,3446.73291,3446.73291,316700
2021/3/17,3435.731934,3454.055908,3410.281982,3445.551025,3445.551025,280100
2021/3/18,3449.641113,3478.14502,3449.376953,3463.068115,3463.068115,284400
2021/3/19,3423.870117,3439.52002,3389.290039,3404.659912,3404.659912,309200
2021/3/22,3406.120117,3443.659912,3404.22998,3443.439941,3443.439941,312600
2021/3/23,3445.340088,3445.419922,3390.050049,3411.51001,3411.51001,326400
2021/3/24,3394.129883,3415.290039,3362.179932,3367.060059,3367.060059,317400
2021/3/25,3355.070068,3382.22998,3344.969971,3363.590088,3363.590088,270700
2021/3/26,3373.316895,3423.2229,3373.316895,3418.326904,3418.326904,274600
2021/3/29,3429.63208,3449.833984,3409.886963,3435.300049,3435.300049,284800
2021/3/30,3432.530029,3457.629883,3423.320068,3456.679932,3456.679932,285400
2021/3/31,3452.209961,3452.209961,3420.830078,3441.909912,3441.909912,283000
2021/4/1,3444.810059,3470.030029,3438.830078,3466.330078,3466.330078,275200
2021/4/2,3472.62793,3487.585938,3462.832031,3484.39209,3484.39209,262700
2021/4/6,3491.629883,3493.280029,3471.76001,3482.969971,3482.969971,234700
2021/4/7,3483.419922,3483.419922,3453.189941,3479.629883,3479.629883,295800
2021/4/8,3467.48999,3495.909912,3459.320068,3482.550049,3482.550049,331800
2021/4/9,3475.439941,3475.449951,3442.139893,3450.679932,3450.679932,280100
2021/4/12,3445.969971,3456.159912,3403.899902,3412.949951,3412.949951,309600
2021/4/13,3411.290039,3425.389893,3387.899902,3396.469971,3396.469971,270600
2021/4/14,3397.02002,3420.030029,3392.97998,3416.719971,3416.719971,233200
2021/4/15,3409.610107,3409.610107,3373.090088,3398.98999,3398.98999,234000
2021/4/16,3407.189941,3432.629883,3394.129883,3426.620117,3426.620117,258600
2021/4/19,3427.550049,3479.01001,3414.360107,3477.550049,3477.550049,302700
2021/4/20,3467.149902,3494.300049,3463.459961,3472.939941,3472.939941,285300
2021/4/21,3456.300049,3481.25,3450.110107,3472.929932,3472.929932,253800
2021/4/22,3482.830078,3485.360107,3456.320068,3465.110107,3465.110107,251100
2021/4/23,3462.090088,3482.360107,3456.330078,3474.169922,3474.169922,249400
2021/4/26,3484.110107,3497.120117,3438.570068,3441.169922,3441.169922,277000
2021/4/27,3440.090088,3443.850098,3417.26001,3442.610107,3442.610107,253000
2021/4/28,3432.159912,3457.070068,3423.330078,3457.070068,3457.070068,247400
2021/4/29,3458.080078,3478.22998,3447.590088,3474.899902,3474.899902,276600
2021/4/30,3468.300049,3469.090088,3426.899902,3446.860107,3446.860107,312700
2021/5/6,3446.070068,3471.23999,3426.850098,3441.280029,3441.280029,310400
2021/5/7,3446.409912,3457.889893,3416.780029,3418.870117,3418.870117,353800
2021/5/10,3423.590088,3429.73999,3401.929932,3427.98999,3427.98999,374200
2021/5/11,3406.600098,3448.100098,3384.699951,3441.850098,3441.850098,350900
2021/5/12,3429.75,3466.370117,3428.389893,3462.75,3462.75,311400
2021/5/13,3432.139893,3448.02002,3418.379883,3429.540039,3429.540039,319300
2021/5/14,3436.090088,3490.639893,3422.560059,3490.379883,3490.379883,337000
2021/5/17,3490.409912,3530.51001,3490.139893,3517.620117,3517.620117,322100
2021/5/18,3520.649902,3529.01001,3510.860107,3529.01001,3529.01001,271300
2021/5/19,3521.110107,3521.110107,3503.820068,3510.959961,3510.959961,278300
2021/5/20,3500.879883,3517.73999,3486.070068,3506.939941,3506.939941,326000
2021/5/21,3510.840088,3518.379883,3479.669922,3486.560059,3486.560059,283800
2021/5/24,3486.27002,3498.300049,3469.870117,3497.280029,3497.280029,289500
2021/5/25,3502.540039,3584.580078,3502.439941,3581.340088,3581.340088,341200
2021/5/26,3586.840088,3603.48999,3585.370117,3593.360107,3593.360107,342000
2021/5/27,3585.72998,3626.360107,3579.26001,3608.850098,3608.850098,309600
2021/5/28,3610.77002,3622.179932,3582.360107,3600.780029,3600.780029,349200
2021/5/31,3600.070068,3615.659912,3580.649902,3615.47998,3615.47998,331500
2021/6/1,3608.600098,3626.070068,3581.909912,3624.709961,3624.709961,352800
2021/6/2,3626.330078,3629.290039,3584.600098,3597.139893,3597.139893,348600
2021/6/3,3595.419922,3618.51001,3584.209961,3584.209961,3584.209961,354200
2021/6/4,3565.469971,3618.800049,3561.889893,3591.840088,3591.840088,330900
2021/6/7,3597.139893,3600.379883,3581.899902,3599.540039,3599.540039,303700
2021/6/8,3598.75,3621.52002,3563.25,3580.110107,3580.110107,304500
2021/6/9,3576.800049,3598.709961,3572.639893,3591.399902,3591.399902,298300
2021/6/10,3587.530029,3624.340088,3584.129883,3610.860107,3610.860107,318200
2021/6/11,3614.110107,3614.399902,3587.149902,3589.75,3589.75,360600
