date,open,high,low,close,preclose,volume
2020/1/2,28249.36914,28543.51953,28245.9707,28543.51953,28543.51953,1262732800
2020/1/3,28828.35938,28883.30078,28428.16992,28451.5,28451.5,1797904800
2020/1/6,28326.5,28367.86914,28054.28906,28226.18945,28226.18945,1793426600
2020/1/7,28352.67969,28473.08008,28264.07031,28322.06055,28322.06055,1302687200
2020/1/8,27999.58008,28198.60938,27857.73047,28087.91992,28087.91992,1709241600
2020/1/9,28367.65039,28561,28325.85938,28561,28561,1692786200
2020/1/10,28665.14063,28665.14063,28504.26953,28638.19922,28638.19922,1448401000
2020/1/13,28772.36914,28971.40039,28671.83984,28954.93945,28954.93945,1765055700
2020/1/14,29149.5293,29149.5293,28790.49023,28885.14063,28885.14063,1643504700
2020/1/15,28891.07031,28972.67969,28619.09961,28773.58984,28773.58984,1240120700
2020/1/16,28806.11914,28987.73047,28709.57031,28883.03906,28883.03906,1620926200
2020/1/17,28988.16016,29101.15039,28813.13086,29056.41992,29056.41992,1545082800
2020/1/20,29169.11914,29174.91992,28795.41992,28795.91016,28795.91016,1633383900
2020/1/21,28449.38086,28492.0293,27980.5,27985.33008,27985.33008,2236521700
2020/1/22,28116.5,28393.92969,27937.67969,28341.03906,28341.03906,1343288100
2020/1/23,28109.75,28133.0293,27706.36914,27909.11914,27909.11914,1753263000
2020/1/24,27935.41992,27977.63086,27774.5,27949.64063,27949.64063,612128700
2020/1/29,27101.53906,27333.30078,27101.53906,27160.63086,27160.63086,2203836100
2020/1/30,27030.60938,27134.55078,26330.05078,26449.13086,26449.13086,2223567800
2020/1/31,26757.60938,26818.83984,26295.49023,26312.63086,26312.63086,1874255200
2020/2/3,26189.60938,26512.58008,26145.58984,26356.98047,26356.98047,2421482700
2020/2/4,26491.66016,26730.25977,26491.66016,26675.98047,26675.98047,2500238100
2020/2/5,26869.32031,26926.11914,26641.91992,26786.74023,26786.74023,2498930800
2020/2/6,27174.5293,27608.2207,27029.49023,27493.69922,27493.69922,2249533900
2020/2/7,27356.2793,27410.58008,27224.11914,27404.26953,27404.26953,1464514700
2020/2/10,27092.15039,27314.64063,27044.88086,27241.33984,27241.33984,1612017900
2020/2/11,27514.25,27674.81055,27436.99023,27583.88086,27583.88086,1868625400
2020/2/12,27717.2207,27892.48047,27614.83008,27823.66016,27823.66016,1796561200
2020/2/13,27953.65039,27953.65039,27695.59961,27730,27730,1617010200
2020/2/14,27698.56055,27960.66016,27695.58984,27815.59961,27815.59961,1445335900
2020/2/17,27766.71094,28055.58008,27766.71094,27959.59961,27959.59961,1412999200
2020/2/18,27766.5,27771.30078,27496.25,27530.19922,27530.19922,1592221400
2020/2/19,27486.46094,27697.46094,27448.59961,27655.81055,27655.81055,1471538100
2020/2/20,27767.2793,27767.2793,27383.13086,27609.16016,27609.16016,1582073100
2020/2/21,27450.46094,27484.5293,27264.7793,27308.81055,27308.81055,1773613400
2020/2/24,27105.34961,27105.34961,26813.2207,26820.88086,26820.88086,2044657000
2020/2/25,26722.39063,26914.05078,26667.03906,26893.23047,26893.23047,1924042900
2020/2/26,26479.90039,26776.06055,26479.90039,26696.49023,26696.49023,2040000000
2020/2/27,26529.16992,26849.57031,26419.9707,26778.61914,26778.61914,2110369700
2020/2/28,26249.06055,26313.55078,25989.41016,26129.92969,26129.92969,3191426200
2020/3/2,26077.73047,26375.91016,26077.73047,26291.67969,26291.67969,2201535600
2020/3/3,26419.13086,26527.75,26233.39063,26284.82031,26284.82031,2136295000
2020/3/4,26321.56055,26372.48047,26038.39063,26222.07031,26222.07031,1957062400
2020/3/5,26348.16016,26805.58008,26315.35938,26767.86914,26767.86914,2522843200
2020/3/6,26397.7793,26408.80078,26084.23047,26146.66992,26146.66992,2646519300
2020/3/9,25134.01953,25321.2793,24948.38086,25040.46094,25040.46094,4677892400
2020/3/10,25285.67969,25578.60938,24978.9707,25392.50977,25392.50977,3225661100
2020/3/11,25459.96094,25493.23047,25140.38086,25231.60938,25231.60938,2627625600
2020/3/12,24657.66992,24657.66992,24117.93945,24309.07031,24309.07031,3748928400
2020/3/13,22519.32031,24184.48047,22519.32031,24032.91016,24032.91016,5495155700
2020/3/16,23317.81055,23631.5293,22842.25,23063.57031,23063.57031,4067029300
2020/3/17,23001.75977,23401.19922,22676.46094,23263.73047,23263.73047,3637973700
2020/3/18,23023.33984,23425.0293,22167.41992,22291.82031,22291.82031,4217153600
2020/3/19,22221.38086,22380.33984,21139.25977,21709.13086,21709.13086,5628397600
2020/3/20,22147.33984,22805.07031,22147.33984,22805.07031,22805.07031,4528187900
2020/3/23,21696.13086,21696.13086,21696.13086,21696.13086,21696.13086,0
2020/3/24,22497.57031,22753.00977,22383.25,22663.49023,22663.49023,3614066700
2020/3/25,23255.91016,23569.44922,23062.23047,23527.18945,23527.18945,3605374900
2020/3/26,23604.83008,23604.83008,23163.66992,23352.33984,23352.33984,2519508100
2020/3/27,23768.41016,23791.19922,23354.00977,23484.2793,23484.2793,2199674300
2020/3/30,23020.84961,23491.50977,22973.33008,23175.10938,23175.10938,2553435900
2020/3/31,23613.26953,23627.5293,23238.03906,23603.48047,23603.48047,2876326600
2020/4/1,23365.90039,23540.00977,22947.64063,23085.78906,23085.78906,2879977600
2020/4/2,22838.66992,23280.06055,22756.13086,23280.06055,23280.06055,2560937400
2020/4/3,23072.94922,23236.10938,23030.58008,23236.10938,23236.10938,1870630600
2020/4/6,23558.83008,23832.92969,23271.4707,23749.11914,23749.11914,1834036600
2020/4/7,24093.05078,24262.00977,23796.0293,24253.28906,24253.28906,2535034600
2020/4/8,24191.32031,24191.32031,23897.40039,23970.36914,23970.36914,1840854100
2020/4/9,24181.32031,24308.68945,24045.17969,24300.33008,24300.33008,1725334600
2020/4/14,24347.60938,24546.39063,24283.13086,24435.40039,24435.40039,2050447800
2020/4/15,24499.85938,24603.59961,24090.5,24145.33984,24145.33984,1906625200
2020/4/16,24025.44922,24102.91016,23854.78906,24006.44922,24006.44922,1865473400
2020/4/17,24457.83008,24666.64063,24308.7793,24380,24380,1937579000
2020/4/20,24503.56055,24503.56055,24225.55078,24330.01953,24330.01953,1375091600
2020/4/21,24247.83984,24247.83984,23676.13086,23793.55078,23793.55078,2160661700
2020/4/22,23540.53906,23939.28906,23483.31055,23893.35938,23893.35938,1668362400
2020/4/23,23983.65039,24107.88086,23806.30078,23977.32031,23977.32031,1814344800
2020/4/24,23844.55078,23957.16992,23730.49023,23831.33008,23831.33008,1301664900
2020/4/27,24030.66016,24318.81055,24030.53906,24280.14063,24280.14063,1592713000
2020/4/28,24401.11914,24582.66016,24176.88086,24575.96094,24575.96094,1687557300
2020/4/29,24786.01953,24855.4707,24549.61914,24643.58984,24643.58984,1648009000
2020/5/4,23895.10938,23897.5293,23584.94922,23613.80078,23613.80078,2556774000
2020/5/5,23755.76953,23928.44922,23697.88086,23868.66016,23868.66016,1332967300
2020/5/6,23868.01953,24235.0293,23868.01953,24137.48047,24137.48047,1890000000
2020/5/7,24120.81055,24120.81055,23913.5,23980.63086,23980.63086,1317060000
2020/5/8,24193.35938,24263.73047,24097.11914,24230.16992,24230.16992,1274113200
2020/5/11,24470.17969,24766.83008,24470.17969,24602.06055,24602.06055,1458200000
2020/5/12,24358,24411.03906,24136.19922,24245.67969,24245.67969,1479628600
2020/5/13,24111.66992,24320.19922,23979.36914,24180.30078,24180.30078,1359038500
2020/5/14,24038.07031,24081.18945,23790.26953,23829.74023,23829.74023,1697720800
2020/5/15,23834.67969,23985.11914,23671.60938,23797.4707,23797.4707,1509478600
2020/5/18,23736.66992,23952.05078,23722.16992,23934.76953,23934.76953,1645114700
2020/5/19,24489.55078,24552.55078,24314.44922,24388.13086,24388.13086,2022987500
2020/5/20,24462.90039,24514.86914,24315.75,24399.94922,24399.94922,1432021300
2020/5/21,24528.91016,24528.91016,24208.16016,24280.0293,24280.0293,1474345000
2020/5/22,23756.91016,23756.91016,22878.25977,22930.14063,22930.14063,3680989100
2020/5/25,22725.69922,22968.65039,22519.73047,22952.24023,22952.24023,1769029000
2020/5/26,23198.33984,23481.48047,23165.49023,23384.66016,23384.66016,1421148200
2020/5/27,23515.14063,23515.14063,23134.60938,23301.35938,23301.35938,1837146100
2020/5/28,23206.75,23451.7793,22779.61914,23132.75977,23132.75977,2356792600
2020/5/29,22781.10938,23089.76953,22781.10938,22961.4707,22961.4707,3621412000
2020/6/1,23539.91016,23806.32031,23539.91016,23732.51953,23732.51953,2569148800
2020/6/2,23792.24023,23995.93945,23766.15039,23995.93945,23995.93945,1813293900
2020/6/3,24303.56055,24364.00977,24219.96094,24325.61914,24325.61914,2455118300
2020/6/4,24643.83984,24643.83984,24204.09961,24366.30078,24366.30078,1888873500
2020/6/5,24388.17969,24810.2207,24253.56055,24770.41016,24770.41016,2397618300
2020/6/8,25018.05078,25018.7793,24678.55078,24776.76953,24776.76953,2123439500
2020/6/9,24906.00977,25253.66992,24837.73047,25057.2207,25057.2207,2203396500
2020/6/10,25179.0293,25303.7793,24968.30078,25049.73047,25049.73047,1971349200
2020/6/11,24997.83984,25059.32031,24480.15039,24480.15039,24480.15039,1838958200
2020/6/12,23920.69922,24317.7207,23895.0293,24301.38086,24301.38086,1824519600
2020/6/15,23991.38086,24242.9707,23684.96094,23776.94922,23776.94922,2104538300
2020/6/16,24318.15039,24534.76953,24302.25,24344.08984,24344.08984,1611589900
2020/6/17,24363.39063,24532.00977,24195.82031,24481.41016,24481.41016,1278279300
2020/6/18,24386.31055,24464.93945,24121.89063,24464.93945,24464.93945,1811327100
2020/6/19,24373.35938,24776.53906,24334.35938,24643.89063,24643.89063,2390285700
2020/6/22,24528.5293,24628.94922,24391.16992,24511.33984,24511.33984,1612294200
2020/6/23,24541.43945,24907.33984,24184.88086,24907.33984,24907.33984,1549053700
2020/6/24,25034.86914,25071.32031,24770.94922,24781.58008,24781.58008,1431913700
2020/6/26,24697.98047,24756.58008,24537.76953,24549.99023,24549.99023,1509260100
2020/6/29,24627.64063,24627.64063,24148.61914,24301.2793,24301.2793,1835855400
2020/6/30,24468.24023,24598.60938,24271.76953,24427.18945,24427.18945,1892323300
2020/7/2,24563.57031,25124.18945,24563.57031,25124.18945,25124.18945,2746546400
2020/7/3,25319.2793,25453.58008,25182.59961,25373.11914,25373.11914,2320568900
2020/7/6,25545.53906,26453.60938,25543.15039,26339.16016,26339.16016,4883381900
2020/7/7,26571.08008,26782.61914,25911.74023,25975.66016,25975.66016,3913840700
2020/7/8,26078.60938,26299.83984,25849.7793,26129.17969,26129.17969,2582679500
2020/7/9,26351.13086,26374.93945,26016.75,26210.16016,26210.16016,2452681700
2020/7/10,25931.7793,26137.91016,25570.35938,25727.41016,25727.41016,2142150800
2020/7/13,25848.80078,26103.83984,25715.24023,25772.11914,25772.11914,2127288800
2020/7/14,25663.16016,25663.16016,25254.32031,25477.89063,25477.89063,2180279200
2020/7/15,25888.7793,25888.7793,25299.35938,25481.58008,25481.58008,1849317300
2020/7/16,25549.40039,25576.49023,24919.94922,24970.68945,24970.68945,1935051700
2020/7/17,25142.06055,25263.9707,25015.2793,25089.16992,25089.16992,1362500400
2020/7/20,25019.59961,25222.10938,24766.16992,25057.99023,25057.99023,1650620500
2020/7/21,25427.06055,25635.66016,25378.38086,25635.66016,25635.66016,1752171900
2020/7/22,25575.25,25779.66016,25057.93945,25057.93945,25057.93945,2390051200
2020/7/23,25235.90039,25346.35938,24992.36914,25263,25263,1910000000
2020/7/24,25040.75977,25101.09961,24598.46094,24705.33008,24705.33008,3029706400
2020/7/27,24909.96094,24972.46094,24526.91016,24603.25977,24603.25977,1491211000
2020/7/28,24942.74023,24942.74023,24642.34961,24772.75977,24772.75977,1358418200
2020/7/29,24710.50977,24905.43945,24671.50977,24883.14063,24883.14063,1080335100
2020/7/30,24979.24023,25197.31055,24616.05078,24710.58984,24710.58984,1779681900
2020/7/31,24747.28906,24938.84961,24534.78906,24595.34961,24595.34961,1763233900
2020/8/3,24566.81055,24647.2793,24250.98047,24458.13086,24458.13086,2012723100
2020/8/4,24664.59961,25062.41016,24539.43945,24946.63086,24946.63086,1906615900
2020/8/5,25029.39063,25167.2207,24868.28906,25102.53906,25102.53906,1477936300
2020/8/6,25201.43945,25201.43945,24641.08984,24930.58008,24930.58008,1596206100
2020/8/7,24909.36914,24909.36914,24167.78906,24531.61914,24531.61914,1610164700
2020/8/10,24376.82031,24536.00977,24272.66992,24377.42969,24377.42969,1256444100
2020/8/11,24662.03906,25031.57031,24662.03906,24890.67969,24890.67969,1628363900
2020/8/12,24868.63086,25291.80078,24685.43945,25244.01953,25244.01953,1763950100
2020/8/13,25490.01953,25490.01953,25144.46094,25230.66992,25230.66992,1761196500
2020/8/14,25072.44922,25378.5293,25040.55078,25183.00977,25183.00977,1429766800
2020/8/17,25212.2793,25588.66992,25163.28906,25347.33984,25347.33984,1955689100
2020/8/18,25470.9707,25470.9707,25257.88086,25367.38086,25367.38086,1534776000
2020/8/19,25359.0293,25382.50977,25079.25,25178.91016,25178.91016,1132238600
2020/8/20,25055.34961,25055.34961,24621.32031,24791.39063,24791.39063,1995701500
2020/8/21,25007.13086,25178.78906,24885.85938,25113.83984,25113.83984,1210267900
2020/8/24,25352.78906,25551.58008,25325.15039,25551.58008,25551.58008,1352263800
2020/8/25,25586.99023,25621.08008,25352.25977,25486.2207,25486.2207,1350837400
2020/8/26,25520.41016,25603.16992,25360.0293,25491.78906,25491.78906,1319876200
2020/8/27,25469.76953,25469.76953,25186.41992,25281.15039,25281.15039,1701268300
2020/8/28,25330.76953,25749.40039,25258.16016,25422.06055,25422.06055,2065272600
2020/8/31,25732.49023,25847.10938,25177.05078,25177.05078,25177.05078,3195378200
2020/9/1,25085.66992,25254.14063,24995.44922,25184.84961,25184.84961,1729452000
2020/9/2,25239.85938,25239.85938,24931.16992,25120.08984,25120.08984,2349955800
2020/9/3,25026.99023,25216.01953,24854.58008,25007.59961,25007.59961,2007341100
2020/9/4,24668.80078,24813.96094,24488.64063,24695.44922,24695.44922,3393745100
2020/9/7,24621.01953,24908.28906,24475.60938,24589.65039,24589.65039,1682872900
2020/9/8,24785.25977,24785.25977,24341.32031,24624.33984,24624.33984,2074591000
2020/9/9,24295.41992,24520.91992,24213.35938,24468.92969,24468.92969,1749348400
2020/9/10,24584.93945,24615.59961,24293.21094,24313.53906,24313.53906,1349478000
2020/9/11,24352.63086,24572.66016,24293.0293,24503.31055,24503.31055,1306598900
2020/9/14,24569.0293,24750.94922,24556.51953,24640.2793,24640.2793,1091380700
2020/9/15,24621.65039,24826.86914,24621.65039,24732.75977,24732.75977,1733769600
2020/9/16,24823.96094,24829.86914,24635.24023,24725.63086,24725.63086,1303202100
2020/9/17,24676.41016,24713.78906,24250.90039,24340.84961,24340.84961,1630900300
2020/9/18,24381.13086,24501.16016,24295.00977,24455.41016,24455.41016,2301812900
2020/9/21,24483.91016,24542.55078,23928.01953,23950.68945,23950.68945,1602081500
2020/9/22,23839.66992,23908.50977,23675.61914,23716.84961,23716.84961,1553227700
2020/9/23,23701.11914,23795.18945,23559.99023,23742.50977,23742.50977,1642933400
2020/9/24,23537.83008,23590.41992,23225.33008,23311.07031,23311.07031,1913657500
2020/9/25,23425.75,23495.25977,23124.25,23235.41992,23235.41992,1794075400
2020/9/28,23284.08984,23523.81055,23250.33984,23476.05078,23476.05078,1446839400
2020/9/29,23584.60938,23601.40039,23256.91992,23275.5293,23275.5293,1526746600
2020/9/30,23548.89063,23780.86914,23368.49023,23459.05078,23459.05078,1453016000
2020/10/5,24039.39063,24039.39063,23674.51953,23767.7793,23767.7793,1420427500
2020/10/6,23895.21094,24005.0293,23842.25,23980.65039,23980.65039,1325452200
2020/10/7,23999.78906,24243.91016,23905.41992,24242.85938,24242.85938,1537076100
2020/10/8,24263.33008,24263.33008,24021.92969,24193.34961,24193.34961,1182030300
2020/10/9,24343.81055,24343.81055,24059.28906,24119.13086,24119.13086,1358969500
2020/10/12,24217.25,24702.81055,24196.80078,24649.67969,24649.67969,2430403500
2020/10/14,24808.84961,24808.84961,24498.93945,24667.08984,24667.08984,2550042800
2020/10/15,24533.75,24573.25,24102.21094,24158.53906,24158.53906,2134202800
2020/10/16,24194.41016,24456.9707,24194.41016,24386.78906,24386.78906,2697525100
2020/10/19,24565.42969,24771.84961,24478.4707,24542.25977,24542.25977,3605537600
2020/10/20,24571.64063,24600.39063,24456.83984,24569.53906,24569.53906,1879052000
2020/10/21,24695.53906,24903,24653.16016,24754.41992,24754.41992,1929447200
2020/10/22,24696.31055,24817.00977,24556.55078,24786.13086,24786.13086,2486871200
2020/10/23,24773.11914,24970.58984,24683.25,24918.7793,24918.7793,2368156700
2020/10/27,24839.9707,24872.51953,24602.10938,24787.18945,24787.18945,2435164600
2020/10/28,24773.53906,24844.78906,24586.06055,24708.80078,24708.80078,2011940400
2020/10/29,24290.00977,24678.90039,24258.56055,24586.59961,24586.59961,1936749000
2020/10/30,24535.90039,24600.53906,24029.94922,24107.41992,24107.41992,2537744200
2020/11/2,24274.83008,24486.01953,24232.66016,24460.00977,24460.00977,2355413200
2020/11/3,24689.56055,25048.5293,24689.50977,24939.73047,24939.73047,2244353000
2020/11/4,24790,25093.7207,24733.23047,24886.14063,24886.14063,2305561500
2020/11/5,25500.91016,25695.91992,25343.43945,25695.91992,25695.91992,2617492000
2020/11/6,25750.7793,25799.9707,25540.98047,25712.9707,25712.9707,2370476000
2020/11/9,26157.76953,26172.23047,25950.41016,26016.16992,26016.16992,2350101500
2020/11/10,26474.03906,26474.03906,26041.86914,26301.48047,26301.48047,3847144100
2020/11/11,26226.80078,26432.56055,26168.63086,26226.98047,26226.98047,4120773700
2020/11/12,26409.33984,26460.93945,26071.15039,26169.38086,26169.38086,2679020500
2020/11/13,26114.59961,26156.85938,25909.17969,26156.85938,26156.85938,2435105000
2020/11/16,26362.07031,26394.40039,26191.53906,26381.66992,26381.66992,2090236500
2020/11/17,26515.08984,26530.53906,26339.88086,26415.08984,26415.08984,2394565600
2020/11/18,26434.24023,26618.00977,26344.85938,26544.28906,26544.28906,2292758600
2020/11/19,26460.60938,26460.60938,26311.64063,26356.9707,26356.9707,2413890100
2020/11/20,26406.86914,26564.25,26313.2793,26451.53906,26451.53906,2149354400
2020/11/23,26659.78906,26662.66016,26369.33984,26486.19922,26486.19922,2235155500
2020/11/24,26630.33984,26630.33984,26409.76953,26588.19922,26588.19922,2014989400
2020/11/25,26819.96094,27040.41016,26591.30078,26669.75,26669.75,2859974400
2020/11/26,26695.25,26819.44922,26612,26819.44922,26819.44922,1977652900
2020/11/27,26758.49023,27009.15039,26704.59961,26894.67969,26894.67969,2733597200
2020/11/30,26853.39063,26960.92969,26322.67969,26341.49023,26341.49023,5742060100
2020/12/1,26422.71094,26662.17969,26375.24023,26567.67969,26567.67969,3564238900
2020/12/2,26670.11914,26670.11914,26379.48047,26532.58008,26532.58008,3704087400
2020/12/3,26623.41992,26781.99023,26556.01953,26728.5,26728.5,2830413900
2020/12/4,26811.58984,26835.91992,26652.33984,26835.91992,26835.91992,3205350200
2020/12/7,26870.58008,26870.58008,26256.40039,26506.84961,26506.84961,2806021200
2020/12/8,26460.34961,26460.34961,26270.91016,26304.56055,26304.56055,2542680300
2020/12/9,26510.41992,26666.93945,26445.66016,26502.83984,26502.83984,2537716200
2020/12/10,26335.25977,26434.4707,26287.01953,26410.58984,26410.58984,2000568900
2020/12/11,26634.21094,26704.00977,26443.00977,26505.86914,26505.86914,2497420400
2020/12/14,26522.09961,26544.11914,26318.10938,26389.51953,26389.51953,2210976700
2020/12/15,26418.92969,26436.03906,26127.67969,26207.28906,26207.28906,2587144400
2020/12/16,26421.21094,26510.18945,26318.74023,26460.28906,26460.28906,2043444500
2020/12/17,26608.43945,26678.38086,26390.58984,26678.38086,26678.38086,2262422800
2020/12/18,26650.49023,26668.09961,26363.05078,26498.59961,26498.59961,3080026700
2020/12/21,26422.61914,26498.65039,26274.65039,26306.67969,26306.67969,2044977300
2020/12/22,26260.7793,26365.19922,25998.86914,26119.25,26119.25,1747533900
2020/12/23,26083.10938,26343.09961,26071.75977,26343.09961,26343.09961,2009461800
2020/12/24,26342.86914,26470.40039,26221.30078,26386.56055,26386.56055,1297803000
2020/12/28,26288.36914,26514.08008,26264.32031,26314.63086,26314.63086,2669629600
2020/12/29,26490.44922,26618.7793,26432.91016,26568.49023,26568.49023,2304707300
2020/12/30,26695.10938,27159.4707,26670.9707,27147.10938,27147.10938,2552802900
2020/12/31,27194.78906,27340.99023,27163.50977,27231.13086,27231.13086,2054705300
2021/1/4,27087.13086,27502.83008,27079.24023,27472.81055,27472.81055,2870443300
2021/1/5,27281.33984,27690.21094,27150.38086,27649.85938,27649.85938,3282490100
2021/1/6,27613.33984,27756.42969,27389.7793,27692.30078,27692.30078,3079382600
2021/1/7,27715.93945,27752.35938,27457.4707,27548.51953,27548.51953,3775142800
2021/1/8,27630.0293,27920.76953,27538.19922,27878.2207,27878.2207,5667284000
2021/1/11,28003.98047,28176.65039,27794.81055,27908.2207,27908.2207,4366094600
2021/1/12,27894.28906,28276.75,27781.41992,28276.75,28276.75,3399606200
2021/1/13,28309.32031,28414.53906,28136.64063,28235.59961,28235.59961,3559366600
2021/1/14,28408.11914,28510.91992,28280.08984,28496.85938,28496.85938,3205592600
2021/1/15,28394.36914,28667.58984,28294.66016,28573.85938,28573.85938,4485371800
2021/1/18,28454.58984,28864.25,28390.28906,28862.76953,28862.76953,2956444000
2021/1/19,29100.16992,29848.42969,29100.16992,29642.2793,29642.2793,4568245300
2021/1/20,29794.41016,29993.4707,29676.53906,29962.4707,29962.4707,3937834200
2021/1/21,29951.7793,30135.5,29745.86914,29927.75977,29927.75977,3004888900
2021/1/22,29809.23047,29862.89063,29413.51953,29447.84961,29447.84961,3381738600
2021/1/25,29677.30078,30191.16016,29673.25977,30159.00977,30159.00977,3066515300
2021/1/26,29892.84961,29965.10938,29345.74023,29391.25977,29391.25977,4810723600
2021/1/27,29556.58008,29636.63086,29194.36914,29297.5293,29297.5293,3808971800
2021/1/28,28914.84961,29191.67969,28467.00977,28550.76953,28550.76953,2993470100
2021/1/29,28826.17969,28972.06055,28259.73047,28283.71094,28283.71094,3196757600
2021/2/1,28457.84961,28982.76953,28382.25977,28892.85938,28892.85938,2464276400
2021/2/2,29378.11914,29511,29198.85938,29248.69922,29248.69922,2739194600
2021/2/3,29305.41016,29312,28967.00977,29307.46094,29307.46094,2681355500
2021/2/4,29093.53906,29409,28775.38086,29113.5,29113.5,3032246200
2021/2/5,29305.08984,29495.64063,29184.08984,29288.67969,29288.67969,2675266500
2021/2/8,29629.08008,29706.08008,29293.64063,29319.4707,29319.4707,2196734100
2021/2/9,29442.5,29527.66992,29263.98047,29476.18945,29476.18945,1851043400
2021/2/10,29796.18945,30075.5,29732.23047,30038.7207,30038.7207,1998284900
2021/2/11,29995.2793,30184.16992,29828.61914,30173.57031,30173.57031,1192111200
2021/2/16,30675.82031,30793.48047,30497.40039,30746.66016,30746.66016,3269676200
2021/2/17,30636.36914,31168.30078,30503.46094,31084.93945,31084.93945,3144032900
2021/2/18,31183.35938,31183.35938,30570.55078,30595.26953,30595.26953,3687581000
2021/2/19,30483.46094,30720.15039,30099.71094,30644.73047,30644.73047,3317191700
2021/2/22,31071.60938,31071.60938,30298.58008,30319.83008,30319.83008,4449910100
2021/2/23,30189.9707,30948.4707,30126.40039,30632.64063,30632.64063,4605710300
2021/2/24,30702.65039,30792.88086,29532.67969,29718.24023,29718.24023,4846335300
2021/2/25,30174.2207,30453.11914,29833.05078,30074.16992,30074.16992,3663892300
2021/2/26,29412.13086,29579.66992,28980.21094,28980.21094,28980.21094,4126393200
2021/3/1,29457.89063,29550.75,29195.9707,29452.57031,29452.57031,2629062100
2021/3/2,29708.39063,29765.96094,28957.31055,29095.85938,29095.85938,2895849600
2021/3/3,29249.42969,29912,29183.58984,29880.41992,29880.41992,3228618000
2021/3/4,29525.48047,29597.16016,29102.09961,29236.78906,29236.78906,2957909000
2021/3/5,28667.14063,29397.26953,28513.13086,29098.28906,29098.28906,3996713300
2021/3/8,29362.58984,29386.33008,28422.26953,28540.83008,28540.83008,4906906100
2021/3/9,28665.25977,29047.13086,28326.13086,28773.23047,28773.23047,4377944400
