date,open,high,low,close,preclose,volume
2020/1/2,9039.459961,9093.429688,9010.889648,9092.19043,9092.19043,2862700000
2020/1/3,8976.429688,9065.759766,8976.429688,9020.769531,9020.769531,2586520000
2020/1/6,8943.5,9072.410156,8943.5,9071.469727,9071.469727,2810450000
2020/1/7,9076.639648,9091.929688,9042.549805,9068.580078,9068.580078,2381740000
2020/1/8,9068.030273,9168.889648,9059.379883,9129.240234,9129.240234,2472620000
2020/1/9,9202.269531,9215.950195,9158.5,9203.429688,9203.429688,2540960000
2020/1/10,9232.950195,9235.200195,9164.660156,9178.860352,9178.860352,2382900000
2020/1/13,9213.719727,9274.490234,9193.05957,9273.929688,9273.929688,2536820000
2020/1/14,9270.610352,9298.330078,9226.490234,9251.330078,9251.330078,2553160000
2020/1/15,9253.759766,9298.820313,9231.139648,9258.700195,9258.700195,2443220000
2020/1/16,9313.450195,9357.919922,9301.320313,9357.129883,9357.129883,2312110000
2020/1/17,9392.370117,9393.480469,9346.80957,9388.94043,9388.94043,2542540000
2020/1/21,9361.070313,9397.580078,9350.200195,9370.80957,9370.80957,2686610000
2020/1/22,9413.610352,9439.290039,9375.129883,9383.769531,9383.769531,2454580000
2020/1/23,9377.719727,9409.200195,9334.129883,9402.480469,9402.480469,2465850000
2020/1/24,9446.209961,9451.429688,9273.230469,9314.910156,9314.910156,2622970000
2020/1/27,9092.459961,9185.450195,9088.040039,9139.30957,9139.30957,2593910000
2020/1/28,9201.820313,9288.870117,9182.330078,9269.679688,9269.679688,2169020000
2020/1/29,9318.259766,9329.120117,9249.040039,9275.160156,9275.160156,2234620000
2020/1/30,9211.150391,9303,9185.179688,9298.929688,9298.929688,2345370000
2020/1/31,9324.330078,9324.799805,9123.219727,9150.94043,9150.94043,2696090000
2020/2/3,9190.719727,9299.849609,9188.549805,9273.400391,9273.400391,2427320000
2020/2/4,9398.389648,9485.379883,9374.049805,9467.969727,9467.969727,2447340000
2020/2/5,9574.099609,9574.94043,9454.929688,9508.679688,9508.679688,2470240000
2020/2/6,9540.980469,9575.660156,9505.679688,9572.150391,9572.150391,2313860000
2020/2/7,9526.639648,9570.089844,9496.530273,9520.509766,9520.509766,2243720000
2020/2/10,9493.629883,9628.660156,9493.629883,9628.389648,9628.389648,2187520000
2020/2/11,9680.889648,9714.740234,9617.209961,9638.94043,9638.94043,2450070000
2020/2/12,9688.599609,9728.769531,9666.69043,9725.959961,9725.959961,2366510000
2020/2/13,9657.040039,9748.320313,9650.019531,9711.969727,9711.969727,2254870000
2020/2/14,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,2226720000
2020/2/18,9679.040039,9747.679688,9675.799805,9732.740234,9732.740234,2279420000
2020/2/19,9782.80957,9838.370117,9777.099609,9817.179688,9817.179688,2470860000
2020/2/20,9799.200195,9820.860352,9636.94043,9750.969727,9750.969727,2745730000
2020/2/21,9708.009766,9715.950195,9542.330078,9576.589844,9576.589844,2750160000
2020/2/24,9188.44043,9322.879883,9166.009766,9221.280273,9221.280273,3188590000
2020/2/25,9301.200195,9315.259766,8940.490234,8965.610352,8965.610352,3595520000
2020/2/26,9011.549805,9148.320313,8927.799805,8980.780273,8980.780273,3587950000
2020/2/27,8744.030273,8904.110352,8562.049805,8566.480469,8566.480469,4559900000
2020/2/28,8269.740234,8591.820313,8264.160156,8567.370117,8567.370117,5320020000
2020/3/2,8667.139648,8952.80957,8543.349609,8952.169922,8952.169922,4249020000
2020/3/3,8965.099609,9070.320313,8602.889648,8684.089844,8684.089844,4336700000
2020/3/4,8834.099609,9019.959961,8757.660156,9018.089844,9018.089844,3634760000
2020/3/5,8790.089844,8921.080078,8677.389648,8738.589844,8738.589844,3763860000
2020/3/6,8469.019531,8612.360352,8375.129883,8575.620117,8575.620117,4292730000
2020/3/9,7957.930176,8243.30957,7943.160156,7950.680176,7950.680176,4554110000
2020/3/10,8219.759766,8347.400391,7930.430176,8344.25,8344.25,4447260000
2020/3/11,8136.25,8181.359863,7850.950195,7952.049805,7952.049805,4302610000
2020/3/12,7398.580078,7712.330078,7194.669922,7201.799805,7201.799805,5099350000
2020/3/13,7610.390137,7875.930176,7219.089844,7874.879883,7874.879883,4701070000
2020/3/16,7392.72998,7422.200195,6882.859863,6904.589844,6904.589844,4618120000
2020/3/17,7072,7406.22998,6828.910156,7334.779785,7334.779785,4920210000
2020/3/18,6902.319824,7182.830078,6686.359863,6989.839844,6989.839844,4935000000
2020/3/19,6996.450195,7341.379883,6858.379883,7150.580078,7150.580078,4778490000
2020/3/20,7248.069824,7354.439941,6854.669922,6879.52002,6879.52002,5260300000
2020/3/23,6847.279785,6984.939941,6631.419922,6860.669922,6860.669922,4348410000
2020/3/24,7196.149902,7418.370117,7169.859863,7417.859863,7417.859863,4441080000
2020/3/25,7421.359863,7671.209961,7276.399902,7384.299805,7384.299805,4683630000
2020/3/26,7462.209961,7809.830078,7462.209961,7797.540039,7797.540039,4014670000
2020/3/27,7554.25,7716.240234,7491.140137,7502.379883,7502.379883,3989120000
2020/3/30,7583.459961,7784.350098,7539.970215,7774.149902,7774.149902,3870770000
2020/3/31,7740.060059,7880.310059,7642.859863,7700.100098,7700.100098,4078960000
2020/4/1,7459.5,7566.370117,7301.97998,7360.580078,7360.580078,3700040000
2020/4/2,7317.450195,7501.700195,7307.950195,7487.310059,7487.310059,3622170000
2020/4/3,7477.27002,7518.720215,7288.109863,7373.080078,7373.080078,3294260000
2020/4/6,7660.169922,7938.330078,7617.790039,7913.240234,7913.240234,3849130000
2020/4/7,8129.990234,8146.430176,7881.220215,7887.259766,7887.259766,4085960000
2020/4/8,7975.720215,8114.430176,7901.939941,8090.899902,8090.899902,3487440000
2020/4/9,8169.009766,8227.910156,8072.319824,8153.580078,8153.580078,4145460000
2020/4/13,8127.689941,8200.44043,8035.950195,8192.419922,8192.419922,3184660000
2020/4/14,8353.209961,8531.110352,8338.080078,8515.740234,8515.740234,3767410000
2020/4/15,8355.959961,8464.660156,8308.790039,8393.179688,8393.179688,3347920000
2020/4/16,8479.110352,8560.160156,8393.269531,8532.360352,8532.360352,4057800000
2020/4/17,8667.480469,8670.299805,8531.69043,8650.139648,8650.139648,4348310000
2020/4/20,8553.379883,8684.910156,8553.379883,8560.730469,8560.730469,3827370000
2020/4/21,8460.69043,8480.290039,8215.69043,8263.230469,8263.230469,3788180000
2020/4/22,8434.549805,8537.30957,8404.540039,8495.379883,8495.379883,3041520000
2020/4/23,8528.839844,8635.230469,8475.200195,8494.75,8494.75,3759890000
2020/4/24,8530.080078,8642.929688,8464.419922,8634.519531,8634.519531,3696020000
2020/4/27,8717.980469,8754.570313,8697.370117,8730.160156,8730.160156,3694980000
2020/4/28,8825.69043,8830.570313,8600.700195,8607.730469,8607.730469,3730350000
2020/4/29,8802.700195,8957.269531,8765.009766,8914.709961,8914.709961,4407140000
2020/4/30,8911.019531,8926.110352,8825.830078,8889.549805,8889.549805,4335660000
2020/5/1,8681.290039,8754.459961,8566.839844,8604.950195,8604.950195,3741300000
2020/5/4,8555.320313,8715.820313,8537.830078,8710.709961,8710.709961,3443140000
2020/5/5,8809.660156,8909.959961,8781.30957,8809.120117,8809.120117,3933550000
2020/5/6,8874.700195,8933.25,8819.370117,8854.389648,8854.389648,3656750000
2020/5/7,8973.780273,9015.990234,8932.860352,8979.660156,8979.660156,3787220000
2020/5/8,9056.889648,9125.980469,9018.209961,9121.320313,9121.320313,3813630000
2020/5/11,9054.910156,9241.919922,9053.169922,9192.339844,9192.339844,3925450000
2020/5/12,9225.150391,9250.959961,9000.070313,9002.549805,9002.549805,4336510000
2020/5/13,9006.049805,9074.160156,8752.679688,8863.169922,8863.169922,4273210000
2020/5/14,8788.040039,8945.709961,8705.25,8943.719727,8943.719727,3965970000
2020/5/15,8839.990234,9018.400391,8821.379883,9014.55957,9014.55957,4240690000
2020/5/18,9177.150391,9267.219727,9154.349609,9234.830078,9234.830078,4341820000
2020/5/19,9227.459961,9317.25,9183.25,9185.099609,9185.099609,4193550000
2020/5/20,9305.620117,9392.820313,9304.200195,9375.780273,9375.780273,4315500000
2020/5/21,9375.19043,9405.25,9254.849609,9284.879883,9284.879883,3745270000
2020/5/22,9278.549805,9328.280273,9239.410156,9324.589844,9324.589844,3668070000
2020/5/26,9501.209961,9501.209961,9333.160156,9340.219727,9340.219727,4448950000
2020/5/27,9346.120117,9414.620117,9144.280273,9412.360352,9412.360352,4489110000
2020/5/28,9392.990234,9523.639648,9345.280273,9368.990234,9368.990234,4113660000
2020/5/29,9382.349609,9505.549805,9324.730469,9489.870117,9489.870117,4742290000
2020/6/1,9471.419922,9571.280273,9462.320313,9552.049805,9552.049805,3847770000
